FintAccountNumber,Balance,AccountType,LinkedCustomerID
GB35AIUW51079805104866,781381.54,Checking,da69bd0c-220f-4ac3-8653-6a3585297b89
GB50CHQJ21663092793131,630353.11,Savings,313234be-0cae-421d-801a-c4f0999d20b7
GB80VXVV55927549066546,663153.97,Savings,16453ce2-7a97-4050-9978-0731cb2997b2
GB88KWWN01403055227028,809227.53,Business,d74a9a2c-a4c8-4995-9c73-1edcf086bcd4
GB66LLPM03702976213860,265143.05,Business,4b88be55-e3d7-439a-bf4e-63cb6e975bb7
GB76XHUX50085902465984,802393.27,Savings,de0ed8f0-010c-4c56-b05c-d30707e775db
GB77HELP66442505389146,39214.82,Business,3d71daf9-fe4c-4fd7-b206-f7b5068bb5ca
GB93PWVD96368914259970,453492.47,Business,90723253-eae0-4d80-8c28-363283eb3103
GB07ISET61874916163372,262228.23,Business,10d046f7-741d-4d31-a6c3-bb90a37952fd
GB30DMSL40693639074597,158290.38,Savings,73b7f46c-dd19-4fd4-93a6-2407d4b1d5f9
GB30HNDC81013753103218,276766.45,Savings,1c53a22d-51c2-4ae9-be23-e351ee889f05
GB60WQKN32975182720614,217281.7,Business,75732067-a889-4ba9-9feb-60866ebc1c25
GB75BPFV96569422806098,455828.68,Checking,8a0905c5-8fa6-4bd1-9066-8cf7d00fbed9
GB17ZFYK81080428928047,613935.52,Business,92a764b4-ca2a-4663-b844-9d80dcd325af
GB37SRLE44010941495131,231057.48,Business,428c1148-5492-4a83-9a26-735f260f9646
GB02BDLR72413542817016,847544.51,Checking,6502af17-3c18-4cd9-92c8-dfa25583cbd6
GB12TFUC63576001352609,322570.89,Business,fbde8b21-037c-4049-9225-29b264500993
GB85XYAO77792692938001,622438.64,Savings,ce2c6e1f-14e3-4a71-876f-246625b961b9
GB63NHZU30372278003564,561658.56,Checking,52b4a2ce-b53d-4e0f-9d04-c3c92a41de59
GB32MYQY56963182727343,187523.55,Checking,e9eb6c03-f7bf-4bca-b310-953cdf9af18c
GB08BETY96818645696157,685563.35,Checking,cc2ae645-7c10-487e-a20a-f7d5052d6707
GB61ATDD23873528717281,422750.15,Business,d85f7df2-5bb7-4331-bcb5-5827f161d2e3
GB25VHAE39307041797981,401075.17,Business,7bc85595-2db6-4f94-a8d3-bc6ba4405d91
GB05SVQC93261006645887,891442.33,Checking,7f36db15-3a7c-4eca-8503-82b75cb8b1f3
GB83WBKO82498436024995,879054.08,Business,0279307a-8d76-48bf-886e-6473386f6e4f
GB18FVTZ34443195641997,662612.5,Business,481de1d2-055f-486d-a7cd-1a95e115d90d
GB52JYFF69967258295082,396385.08,Checking,d58d1497-5748-4eb6-b329-131765ca22a0
GB48WKTO94994952647814,31475.1,Savings,cf1d86c7-b76b-4802-856d-0e4dfbd5e3e2
GB92ZMMT79530420842875,696734.09,Savings,ec3c025c-a0e2-4921-a7bd-7c376512baf1
GB90MZHS70486382649031,67029.49,Savings,ab0edd81-6445-478e-b65a-fa4652c8e353
GB69OAWJ50545475187738,483217.56,Checking,d368a057-5069-4a2c-b4d3-70578d817070
GB72UVYX51369467012375,175347.76,Savings,ad868252-cd11-4a55-8b42-c39cb612ed0e
GB95VJUH30728925850047,793387.65,Savings,cbefd957-763c-4e97-a01e-3d35b5090f59
GB56EZZL93465215041291,49585.62,Business,49f5b0bd-d635-4417-8c43-5a965a68cefc
GB25TNGG52246745288517,301004.52,Checking,22fb8d9c-6828-46a3-858f-246f5ce8f5d0
GB47JDCS02610514949970,112641.29,Checking,d0ede0f7-4ebc-48e5-8aa9-3a6e7eb6abc3
GB86CPEK97893316062814,385793.12,Business,463eb421-94ac-4a19-bc30-ca31731c1f1f
GB37GTWS04715749242588,157431.34,Checking,9e982a5d-07a8-499a-9cbd-e6e980c4254d
GB05NQLW80386301636710,899985.76,Business,05306684-cae9-4990-83e6-94570d91d4f6
GB02OQAX63390088865624,922548.89,Savings,fc4cbbeb-11af-440b-9de7-ebded8125352
GB81YJMB05867602996401,619138.77,Checking,0c13a36f-86e0-44c9-a362-b45700c009f7
GB29OBQZ61921209252454,604105.62,Savings,3089111d-4304-4eec-bd6b-76fef177ae70
GB68CRSQ07790116280913,909316.04,Checking,9374cad2-352f-4e84-a8ab-d9197624450d
GB22FPOZ64420176289484,839258.85,Savings,2a08e4c5-d88e-4bad-bec9-f65eda1da8ad
GB66KHHU09516504318198,760739.35,Savings,d7d64284-2697-4e2c-8061-3334fa1940b1
GB25ROON74171477468956,834508.36,Business,2406c89d-c69a-411e-8443-eab210dc8feb
GB31FRJX74340670794385,716415.08,Checking,94e8c68d-fa3c-428c-b2fa-d687d43d030e
GB27NICL10595262722623,587533.75,Checking,2b86f700-4314-4a6c-a765-7af640076ac8
GB42EGVY91897243101557,443595.27,Checking,9c7374e0-7cbb-4c56-82f2-6272c3e31800
GB51FZKE46651838399823,558810.4,Savings,5a3b8bc4-0a5f-4b72-aff0-33d04d7194dc
GB71AKQN53562605152619,108078.55,Savings,71a082d4-487c-47f6-bf78-f538d4236fe1
GB18IQEJ45992904370320,83214.05,Business,3069c029-42f8-485e-b98e-a85f950fd5ed
GB97SNRP71156934716926,490096.16,Checking,6bd668dd-9f5e-4f14-8809-54dd55e9c12d
GB57XULC52639502300691,856136.15,Savings,e42c72cd-4c00-4fbd-aaed-4a2340275dd4
GB51VVNG32331553744884,124811.74,Business,7de425f7-2e64-4cf4-99ff-6dd4c5165e1b
GB03KQPX46686049452996,529172.81,Checking,0bf6b41f-cf34-4828-af80-88bb967a3395
GB17XXVB31892162899919,230870.7,Business,dc0f8302-43f4-47d3-add2-e81e53031ff7
GB62YWDW10496114030880,952495.15,Checking,4da37546-47f9-4d96-9912-e82ada5d3a85
GB55SBHY89182445601690,84400.85,Checking,30029923-2c3e-4384-afca-d4947fab701d
GB29LCWL50826890365611,473699.69,Savings,d3bea3b9-2c3f-42d1-aa54-c38e660da8ed
GB48CSEL44377972812851,752523.47,Business,fb7a8ad6-2723-4abd-8b1f-dc4cd120690a
GB31TJPM96749978711891,726419.29,Checking,47c572f3-cd7d-473d-91d1-864c6eb41e21
GB06RJRJ16238318622415,940978.86,Savings,30ebf876-ca5d-4527-8d59-3462874aeea3
GB35BAIW94626478453327,695595.67,Savings,b2ec899d-40dc-4d6b-8d21-d3759f80e11f
GB71QWYU08061686406688,666812.48,Savings,e20edc23-8509-451c-b835-5d505a1ab327
GB17WERM24240239644464,528724.24,Checking,0450b8d0-8b18-4d6f-a4bb-1f805b2b75a4
GB58THXS78679189719347,810756.26,Savings,f100736c-5424-4949-afce-fa216b99cd16
GB64TGWT58378039353508,844153.99,Checking,fe647eaa-9652-47b4-b5ca-cbc9dfebe3c6
GB92WHMF77965891886035,213491.32,Checking,95d969e9-8a4a-483c-9695-edac31a3fa01
GB47RUPT67650613262574,483954.58,Business,1c10eea3-065f-483a-87c1-9a4992e22cff
GB52USMJ46904170371518,974745.3,Business,8801f6c3-a638-4538-be32-d220f1046626
GB26ZKJN18881368837944,697724.91,Business,fcd25633-f4ad-4fad-b973-c92990b2aa9d
GB68TJES28612579009031,26902.67,Business,08ea680a-8c00-4e03-8892-40a0a70ea280
GB91WRZB73817922359441,503992.89,Checking,cfef391b-fab4-4ece-a76a-f9247269d51e
GB29NROQ39092770891978,524458.21,Business,bc204891-f53b-4bef-ac3d-d14139c5df50
GB06CDCN77439672888657,159911.41,Checking,ad957292-45fb-4164-b8d3-eb0f92db284f
GB32VWZQ33208670534443,588644.58,Checking,5902a4fd-b3e9-497c-abfd-d1ffe76bcc65
GB96FPPF24810289276100,978188.03,Savings,4a95ae83-3ee1-4aa2-a57e-350cd0b64017
