FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB21LBQE62772112559646,500205.98,Checking,08cc65cd-d6d9-444a-b41e-e3e3b586aa10,08cc65cd-d6d9-444a-b41e-e3e3b586aa10
GB57CCPE29383708101057,724670.71,Business,e2d062b7-4b6b-4ab0-bb83-b19bf3c76558,33d2a638-2927-41da-9750-fb3ad362b63c
GB16LFQX78566272545610,927305.79,Savings,e2d062b7-4b6b-4ab0-bb83-b19bf3c76558,6644db03-08fd-4336-949d-174bbc2c01ff
GB61SEYX59202260544728,882836.82,Business,9749c6f1-62f7-49bc-a265-2c5d787c9b46,9749c6f1-62f7-49bc-a265-2c5d787c9b46
GB69IGLP02222241908143,841098.15,Checking,ce548286-b32e-4306-9c40-bd520f75ff61,ce548286-b32e-4306-9c40-bd520f75ff61
GB13FPGG49287862822651,531954.17,Checking,9ba3aaf6-9e24-4aa0-a103-02d745bf9643,9b13378c-689f-4f2b-8755-12fb1030a456
GB13SSTC89107246891160,376537.79,Business,73770946-a652-4425-b01b-8fe64bc5637b,18c0c188-4e9d-461c-ae20-f474d835b0d3
GB67BTHW66583042027801,202604.14,Business,ce548286-b32e-4306-9c40-bd520f75ff61,ce548286-b32e-4306-9c40-bd520f75ff61
GB69XFCR87720767515051,703135.99,Checking,679e6f72-0ddb-4b46-ac52-20675de535c4,679e6f72-0ddb-4b46-ac52-20675de535c4
GB10SLUD46541935684943,451621.7,Savings,e4c4e298-bf1f-4ccf-80dd-ecb74fdbb68a,e4c4e298-bf1f-4ccf-80dd-ecb74fdbb68a
GB94LZAE24099309251701,199110.01,Business,99570f9e-bd03-484e-b1a5-0edeb7f6f693,99570f9e-bd03-484e-b1a5-0edeb7f6f693
GB78VXMR52967260044166,153169.33,Checking,ce548286-b32e-4306-9c40-bd520f75ff61,ce548286-b32e-4306-9c40-bd520f75ff61
GB46PDCW89875411847482,193526.64,Savings,7292ff15-ef9d-4dd1-9889-eadfd72b2df5,7292ff15-ef9d-4dd1-9889-eadfd72b2df5
GB93KIGP57305525679408,162251.34,Business,9749c6f1-62f7-49bc-a265-2c5d787c9b46,33d2a638-2927-41da-9750-fb3ad362b63c
GB82CJMJ09228649277033,905167.67,Savings,48f9f1e9-a502-4fce-bfb6-563d23ce980f,48f9f1e9-a502-4fce-bfb6-563d23ce980f
GB36FAKL25672434487105,861480.62,Checking,d7e65898-4512-4890-b876-cce5b52aa1a2,e8254884-dfbf-4cae-b91d-492ce0dd0008
GB94PDRK82707638643915,763191.28,Savings,e2d062b7-4b6b-4ab0-bb83-b19bf3c76558,fb1746f7-e43d-4c70-8b26-246338e5fee7
GB31PZVE13115023286226,610577.58,Business,2be0edde-a6de-4d66-8531-494206d9d4c4,2be0edde-a6de-4d66-8531-494206d9d4c4
GB48MNJQ31779045662400,820907.46,Savings,e4c4e298-bf1f-4ccf-80dd-ecb74fdbb68a,799207f2-ca43-4b99-9f66-2d5d5b489d7d
GB05FYAT78650022084344,946323.54,Savings,cc3d8a54-88ea-4100-9a1b-9f59edfb72a0,cc3d8a54-88ea-4100-9a1b-9f59edfb72a0
GB82XWLQ27723907300845,970517.11,Business,69e48f0e-d685-4c31-b626-bbbe321c337b,0a56c9a8-4130-447e-b1d3-565482f111a5
GB22NTOT09727419325732,93454.57,Checking,4631ef3f-7413-4194-baa7-3f047b74503a,4631ef3f-7413-4194-baa7-3f047b74503a
GB36DMQT02418790925844,506094.78,Checking,3f1e7c7c-41c4-409a-b2cd-8178a9f86021,9a3ab7b8-b19a-456a-8696-4b4679e4c422
GB39SIZK39057647658537,87347.3,Checking,d476e8fb-e201-4416-9909-cde5f3afcb6f,d476e8fb-e201-4416-9909-cde5f3afcb6f
GB75BTGT50532214771795,469197.87,Checking,cc3d8a54-88ea-4100-9a1b-9f59edfb72a0,cc3d8a54-88ea-4100-9a1b-9f59edfb72a0
GB54BGEH97684423062044,633320.07,Savings,18c0c188-4e9d-461c-ae20-f474d835b0d3,18c0c188-4e9d-461c-ae20-f474d835b0d3
GB74PWRG68636568306263,547965.3,Business,fc156f8b-b1a5-44e3-b067-a00f2205c226,21d5c898-7b9e-46fb-a5b4-c9d0bfe983f6
GB82IIYA08364570564006,106109.3,Savings,0999b4cc-bde7-4c14-95d3-205316c74ee7,0999b4cc-bde7-4c14-95d3-205316c74ee7
GB05FVNY04440522991031,716261.22,Savings,5e8cd0bb-d544-481e-8ea6-f500d5698d95,ab33790d-ea03-49d0-99c6-fa32867b022f
GB72UWRO97343122288331,154551.58,Savings,e2d062b7-4b6b-4ab0-bb83-b19bf3c76558,aaba3e7a-6720-488d-8548-85dfbdb38c0f
GB11EDCI66714521376653,468853.95,Savings,33d2a638-2927-41da-9750-fb3ad362b63c,33d2a638-2927-41da-9750-fb3ad362b63c
GB03UEWC44566611986510,934838.22,Savings,4ebfd432-7631-498f-9aa3-30f0d4f9a324,4ebfd432-7631-498f-9aa3-30f0d4f9a324
GB90QXTB30874796534166,632819.96,Business,dd3aeb9e-1a18-4438-9301-209990f51fba,2be0edde-a6de-4d66-8531-494206d9d4c4
GB06ZOZT72192970820061,387361.73,Savings,4631ef3f-7413-4194-baa7-3f047b74503a,4631ef3f-7413-4194-baa7-3f047b74503a
GB44YKKK72035527565554,98306.54,Savings,e078179e-c926-482f-aa93-ffbf33f34c19,e078179e-c926-482f-aa93-ffbf33f34c19
GB60APIL78905070685388,607266.32,Checking,d63e2ff2-c69b-4d58-b330-2b92617b95ee,8d22728f-3817-4793-a99e-3af8278c721c
GB73BIPL79868532211702,620862.02,Checking,9b13378c-689f-4f2b-8755-12fb1030a456,9b13378c-689f-4f2b-8755-12fb1030a456
GB40FJYR15442728999140,342108.25,Business,68506da7-12f3-4f45-863e-b2b6fdbcb1bc,63d63bb2-db55-41de-b335-f1df356e20e3
GB06IKUM45052871198391,359094.96,Business,3dab0f42-a12b-4234-b526-97222eeec460,84cfd91d-b038-4620-b7be-e86c4e4a23e8
GB18SEUZ65017322760935,232902.57,Checking,48f9f1e9-a502-4fce-bfb6-563d23ce980f,48f9f1e9-a502-4fce-bfb6-563d23ce980f
GB02JAZU11756607166560,716112.64,Checking,4c11cd80-6344-418f-8a26-3f679a0d738b,4c11cd80-6344-418f-8a26-3f679a0d738b
GB68BZEK14085816683686,704728.68,Business,79768e0d-e1c4-456d-af60-51af73e61376,8565b1b3-b845-42f5-88ae-cf16455ea19d
GB32FJTW19559737308439,597273.61,Checking,28ff12de-1dc3-417b-bf8c-f8dd0cf12437,28ff12de-1dc3-417b-bf8c-f8dd0cf12437
GB36TLON63307385960728,249952.0,Business,d7e65898-4512-4890-b876-cce5b52aa1a2,679e6f72-0ddb-4b46-ac52-20675de535c4
GB36TBVE57529492103841,534636.96,Checking,e55cafbd-5b1c-4511-8c4d-e1d40e988fd7,e55cafbd-5b1c-4511-8c4d-e1d40e988fd7
GB17NLSD55486263236845,287183.68,Savings,3af0f524-bc1c-402b-97d2-3503715dcd45,c1adcf78-ebc6-4754-bb71-7f438b9a2875
GB76WCOF20368202100985,418455.8,Checking,33d2a638-2927-41da-9750-fb3ad362b63c,cc3d8a54-88ea-4100-9a1b-9f59edfb72a0
GB21JPRY83142315199154,894967.93,Business,9749c6f1-62f7-49bc-a265-2c5d787c9b46,48f9f1e9-a502-4fce-bfb6-563d23ce980f
GB14ZNKF97034515930720,604351.8,Savings,9156343b-f05e-46eb-8f1e-4f66821191e6,d7e65898-4512-4890-b876-cce5b52aa1a2
GB71GQJB14516651185835,940855.45,Savings,d476e8fb-e201-4416-9909-cde5f3afcb6f,ce548286-b32e-4306-9c40-bd520f75ff61
GB45WAHA43808855787255,59312.89,Savings,fbcfde80-5740-48c3-abf9-513a50b044d3,fbcfde80-5740-48c3-abf9-513a50b044d3
GB59ADHW07351000174692,160614.86,Checking,69e48f0e-d685-4c31-b626-bbbe321c337b,69e48f0e-d685-4c31-b626-bbbe321c337b
GB87EGGJ42500797831156,979081.31,Business,8c0123f9-7411-409f-92f1-08dd0eae8915,8c0123f9-7411-409f-92f1-08dd0eae8915
GB46ORKC95618811871283,569304.99,Checking,6644db03-08fd-4336-949d-174bbc2c01ff,6644db03-08fd-4336-949d-174bbc2c01ff
GB17YCRO25570142509445,311563.8,Checking,620d0e96-f2b2-4c07-8dba-fbc1e7e9f1f0,84cfd91d-b038-4620-b7be-e86c4e4a23e8
GB56ZJZR98874156247618,34678.44,Savings,1b9ea1c4-41a1-430d-bda0-efeb4b2876cc,1b9ea1c4-41a1-430d-bda0-efeb4b2876cc
GB04THXL59022778230853,904554.81,Business,48f9f1e9-a502-4fce-bfb6-563d23ce980f,48f9f1e9-a502-4fce-bfb6-563d23ce980f
GB65WUIE08560137812275,554587.96,Checking,a6d349ea-c289-4179-82bb-15f7e639f28c,a6d349ea-c289-4179-82bb-15f7e639f28c
GB22ZGUX62509908818187,965823.75,Savings,d63e2ff2-c69b-4d58-b330-2b92617b95ee,d63e2ff2-c69b-4d58-b330-2b92617b95ee
GB69DHBX60151416621328,670283.17,Savings,69e48f0e-d685-4c31-b626-bbbe321c337b,69e48f0e-d685-4c31-b626-bbbe321c337b
GB75RWCZ19755661061355,782639.09,Checking,84cfd91d-b038-4620-b7be-e86c4e4a23e8,84cfd91d-b038-4620-b7be-e86c4e4a23e8
GB19UZWF98135452167308,665529.54,Savings,c7c96dc9-acb9-41c2-9ef2-a257d172d7c6,68506da7-12f3-4f45-863e-b2b6fdbcb1bc
GB20FLJW65510135527544,401004.91,Business,3af0f524-bc1c-402b-97d2-3503715dcd45,7c90915a-bf31-45fb-b513-58bb22b1b0e3
GB61SKZP09537602246199,798515.64,Checking,e078179e-c926-482f-aa93-ffbf33f34c19,e078179e-c926-482f-aa93-ffbf33f34c19
GB76NPUD52109506063036,837384.44,Business,39d9bd78-558a-4424-a5d4-6f6c44c0e4b1,39d9bd78-558a-4424-a5d4-6f6c44c0e4b1
GB41BXCH85336897119499,684998.56,Checking,3f1e7c7c-41c4-409a-b2cd-8178a9f86021,229450dc-5c49-4b95-a09a-edbe8ce09e64
GB96YQQF82082424900959,212825.13,Savings,dd3aeb9e-1a18-4438-9301-209990f51fba,dd3aeb9e-1a18-4438-9301-209990f51fba
GB48ZXXQ38477459401577,115499.0,Checking,6852bd80-6d44-415c-9135-7a11cdbddfd6,a6081b09-2bde-40c0-af35-08beefe7f0f6
GB20VHQL63510961417864,840652.53,Business,28ff12de-1dc3-417b-bf8c-f8dd0cf12437,28ff12de-1dc3-417b-bf8c-f8dd0cf12437
GB36JWFC06695219716267,26109.68,Savings,fc156f8b-b1a5-44e3-b067-a00f2205c226,fc156f8b-b1a5-44e3-b067-a00f2205c226
GB73UFVX99538973408871,347176.76,Savings,aa111cb4-2d5a-4953-a906-156142fa9b70,aa111cb4-2d5a-4953-a906-156142fa9b70
GB96NSTZ67412954139619,706188.41,Business,73770946-a652-4425-b01b-8fe64bc5637b,73770946-a652-4425-b01b-8fe64bc5637b
GB16JRLG13313122771418,654546.66,Checking,bccc8347-04fe-4086-b555-f61f80af6591,bccc8347-04fe-4086-b555-f61f80af6591
GB07ARSD39227995526624,686868.73,Business,3af0f524-bc1c-402b-97d2-3503715dcd45,3af0f524-bc1c-402b-97d2-3503715dcd45
GB52QVCX08261410436718,583983.06,Savings,1b9ea1c4-41a1-430d-bda0-efeb4b2876cc,1b9ea1c4-41a1-430d-bda0-efeb4b2876cc
GB60EESX86579835086737,912538.12,Checking,e8254884-dfbf-4cae-b91d-492ce0dd0008,5bdafc87-c921-4787-ad92-45a73e3f1ce5
GB36HLQT91063387998365,956822.89,Checking,0999b4cc-bde7-4c14-95d3-205316c74ee7,0999b4cc-bde7-4c14-95d3-205316c74ee7
GB71JDNN75284914376850,834119.06,Savings,59a498ed-0b4b-4b93-ba0d-09e66b968ee7,59a498ed-0b4b-4b93-ba0d-09e66b968ee7
GB11ZPNZ66600354470579,352647.89,Savings,c7c96dc9-acb9-41c2-9ef2-a257d172d7c6,c7c96dc9-acb9-41c2-9ef2-a257d172d7c6
GB22LZNI06709351385235,258673.94,Savings,80616bff-c5c6-4e99-a0b2-10aefe39e534,5bdafc87-c921-4787-ad92-45a73e3f1ce5
GB55JLSE83689556911603,33522.62,Business,18c0c188-4e9d-461c-ae20-f474d835b0d3,229450dc-5c49-4b95-a09a-edbe8ce09e64
GB03JZYM40299665980485,761369.23,Savings,d476e8fb-e201-4416-9909-cde5f3afcb6f,2bf4b118-3c9b-47b5-82c0-12ed2721c59c
GB21OHRN23047833145865,294522.46,Business,9b13378c-689f-4f2b-8755-12fb1030a456,a391bd49-de7b-45ab-a7fe-2f843b411c9e
GB92EAQC93144306074767,355822.09,Savings,f6876e36-bd7f-4232-ae1a-a886398ca6b6,0999b4cc-bde7-4c14-95d3-205316c74ee7
GB25KKCL51462593224251,894936.29,Savings,21d5c898-7b9e-46fb-a5b4-c9d0bfe983f6,33d2a638-2927-41da-9750-fb3ad362b63c
GB48YOXT09039419123864,677581.89,Business,c7068774-4a2b-4a0a-8e27-17ea3c384ff0,c7068774-4a2b-4a0a-8e27-17ea3c384ff0
GB48CZVV50340554227308,711648.61,Checking,e4c8ef03-ad33-4458-9389-3b4e34f4641c,e4c8ef03-ad33-4458-9389-3b4e34f4641c
