FintAccountNumber,Balance,AccountType,LinkedCustomerID
GB87TAAT72078207088065,237018.4,Savings,f7ce5d89-47b4-443d-bcdb-3e6760cbc9dd
GB79FBMJ00254947944705,661224.95,Checking,a26b4ecb-23b8-4928-b5b3-748819af8403
GB96FTGW59721306606988,628053.29,Business,7dd59edb-2dda-48b3-a006-202b1dcf4de1
GB06CLGM64466797222179,478506.78,Savings,e94236e7-56ed-4c83-a00d-cf9869340408
GB21VFGX86921862905883,46605.76,Checking,38660136-80df-4299-bc77-fa0508ab2893
GB29KAQZ60843111982579,953866.93,Business,c857b6f8-05c3-4863-9538-eee2170e426f
GB47YVZC72593341365571,217711.88,Savings,594a5fac-c581-414f-8052-1fce9251c164
GB28LZMK23557661574546,36742.43,Checking,26247422-8e6c-44cf-9971-8835de1dd713
GB32LZMY68384322615714,162664.2,Business,452529c5-63c6-41e7-b562-992bfa28f7b6
GB55WXEM86727204594888,331454.12,Savings,c248ae7c-0436-4a73-8500-2c04393d399e
GB10GAYH12150337504369,930479.61,Checking,bdbc749b-fa19-4408-9e8b-2ea4d0237f57
GB68KTKF63614369747839,729655.1,Business,f0e19ef7-6173-4418-bc3e-2f8c60244664
GB42ABZI24032002960453,416678.06,Savings,3958ac48-ba65-49c5-92d5-845e2e70f74d
GB73PDAS14672978920081,361840.25,Checking,2dfcf495-e6a3-43de-ac50-2dae945d9c04
GB63KUYH31851273570631,157288.31,Business,792e609e-1205-484f-8747-9f4b0a5c6f38
GB41RYTT66885820709590,250848.84,Savings,73245acb-c594-4978-8017-76de6c9f738d
GB61WOHT28922509847772,216872.56,Checking,eb9701b0-505e-452c-a05f-202ca1968b9f
GB79XVXW99803691813344,167139.47,Business,56c6d33c-27e1-4993-8185-42232eb52bfb
GB85RJDT74712342663941,736830.15,Savings,cf02d191-3717-4cdc-899c-6d4f9ead7d31
GB88UQYN70024145432758,625980.74,Checking,b92252f2-5644-46d6-a401-4696de0f5cad
GB96ISXH29206551352729,935208.38,Business,20889bbf-712f-43e9-8e26-979fb3f1a543
GB75NWCA68591472891724,697621.29,Savings,88990f32-1d78-4331-86a1-6a7245f06ab6
GB04OHAS69818653566984,541536.97,Checking,e5e6447b-a439-437a-9c69-8f3ae89b7bc8
GB77RBAC92733833279212,840618.64,Business,8b1adbd6-b20a-446e-939a-a9f75a0756c1
GB94EVPF72574578571771,122385.77,Savings,a8609e63-6096-4812-b754-762e7e830663
GB59SHIK11708463505814,858625.7,Checking,2b581e56-2b5c-40e4-a968-0d82a6f399e5
GB77YROO89635511860152,287488.37,Business,2683be8b-8204-4d36-9551-395067d87b9f
GB14OSSI39531172785133,201643.0,Savings,86997095-569f-4ac9-a68c-47a94c030dc0
GB91MCJW69453692500160,963960.69,Checking,f0d9af52-3f0b-4725-b083-01660e5d2cc3
GB91NHAI29995215920798,950675.26,Business,8542b49c-d8ec-408d-9e81-b3b96d830d69
GB09UZOP28431302992738,959056.89,Savings,cfc27233-8005-4041-93e2-d29b3d83505c
GB34VUHG13939161188851,140002.89,Checking,162b3b8b-1dbc-4c04-9874-38fd1d75dd58
GB97DSWA10387750621613,923169.98,Business,c0700adb-0da3-4564-872d-4346946d6e39
GB62EZXS14122450916122,96736.92,Savings,9545a2fd-68d7-45e8-87d7-ebde359d792b
GB42YWYK42594371574998,7819.0,Checking,2240fa35-4613-4de9-ae67-603c73d48740
GB24WARF85498764510622,114380.26,Business,14265ba1-bef5-485e-822f-2c43e5b9a2e3
GB33AIQT23957005848267,746059.52,Savings,5b2036cb-2b10-42ca-845f-203f83ec93a9
GB39JDGD24820841894598,919264.0,Checking,8c2471dc-912c-4f95-b363-257a5cc7893d
GB71GMVK11304919166662,826051.3,Business,c3afc700-a7b9-48be-a81c-efb9efe08ed5
GB16GDLP19160366430250,859591.64,Savings,d8796c4e-c2d2-418f-aa39-26a0d382db53
GB07HTJF71312582399091,971592.03,Checking,9e3da964-a325-4665-ae1a-ccf046a25288
GB89FJYQ58383020627149,614605.34,Business,7d5d3a51-9bec-47ac-8a24-0a599c00b563
GB90PTUM05578323812272,340613.44,Savings,6125c0e5-9142-4033-8b05-78d769c0a322
GB14CHHK39342501347249,66920.78,Checking,525b73f2-3f6b-42fc-892d-7415e46cad46
GB85LCQR75026325005446,993830.28,Business,5cd09a99-917d-47aa-a887-f33e0b5735ef
GB67UQSF70686869807812,753014.62,Savings,042aeb41-100a-42fa-bd78-a266e55d2bc1
GB50AXZF49637486199711,383519.17,Checking,050f144a-475f-4648-8bce-d2bd82f1379a
GB94VEOD42855257109261,922076.64,Business,0a94039f-e59d-4f8f-a503-c854e12d1241
GB90ITBA73673175105221,900.04,Savings,722edd22-077c-4f03-86d5-7a3bfa205478
GB52EIUS04552527556967,658245.8,Checking,1826fc5f-0ee9-4848-b135-7a5827fc43fb
GB34ICQO43894244020496,37189.53,Business,0f906166-c5bb-49ed-b2d3-45be7f7440c8
GB37TOTL32698618993420,966729.05,Savings,fba0ae21-683f-4c34-8b25-06fb9d0b1e5a
GB25FJPF27581999269094,184016.56,Checking,caaf0364-fdaa-4930-8108-ed2ba18ab963
GB30NAQM66531064205513,359150.8,Business,c7d5f914-a344-4cf2-bdc9-4740c343e611
GB43BNFR39575638415393,297850.53,Savings,a42b6d0b-58e4-41d2-a960-ce93494e4add
GB80SAXC51607116786307,462322.0,Checking,bc8c1910-06f0-4e08-9e65-e8965acc9223
GB47RTNP89213927462570,510421.82,Business,631d6107-d88a-4019-874c-f86075cee9cc
GB79HNOD34429186631535,436813.63,Savings,5a518005-a768-47cd-9774-c6be8cc9e807
GB74BJSJ95904550255565,455269.09,Checking,0194ffda-202b-4e83-a035-c02e4a590c7c
GB39AZXR96802248466181,638398.22,Business,9b30d4c3-c29f-405f-9950-b467a2a405a3
GB19FGSZ33024966935421,896819.26,Savings,8655fe9d-d92f-4157-88c9-1f8c2dbe3ca5
GB11BCQB26573908693491,336518.96,Checking,8ca38559-ae08-4896-a9d9-f9cbb689f6fc
GB70GTJH86857481796046,967116.88,Business,a745dadf-517d-465a-8841-0f96cd44691c
GB83EMVX60981971548759,82339.19,Savings,d45dde9d-be4d-47d3-856b-2de946266ab8
GB24ETGJ38825022876419,702699.01,Checking,102ab48c-c055-4477-8a13-31934469a452
GB53HUXJ90963049866611,723326.86,Business,01897e43-3337-4e7c-9e44-1813d7929ee2
GB92SOKL86026704013242,535943.93,Savings,994788cc-0605-438f-a29e-742d280642bd
GB32RLOT53390359584879,266411.13,Checking,9f0039e2-bba9-4e75-ad5a-057219e1a153
GB96IKMY41251247380058,825326.87,Business,ab25de7d-59be-4894-9cca-4fe611cba79f
GB21IYAX61680849961577,417618.95,Savings,f049ef2f-62a2-482f-928e-4dfd55f77e6e
GB25JWLJ36689868904580,595721.8,Checking,26df490c-d560-4062-bd0f-bf6f79ec404e
GB16VSAL79546926877232,687867.62,Business,0c734fdd-1031-4b20-8448-ee7601530add
GB12WQTS59361214862604,850690.72,Savings,ff61af04-0b4c-4615-9b4a-654a8539908f
