FintAccountNumber,Balance,AccountType,LinkedCustomerID
GB85RJDT74712342663941,854379.41,Savings,61b325c1-d122-4dd7-b06a-dde9c656a534
GB88UQYN70024145432758,590226.38,Checking,fb6335bd-037c-48b6-a29c-c5cb663d34fd
GB96ISXH29206551352729,614899.57,Business,a8294532-e70d-47ab-99b0-378efb3e32fd
GB75NWCA68591472891724,456261.68,Savings,8ba48800-c2c6-49e2-bc83-91cce7541cc6
GB04OHAS69818653566984,60478.5,Checking,9b78b7c7-fd69-48b4-b90a-c3bfd803c097
GB77RBAC92733833279212,635919.06,Business,a01fb2ac-26da-4db9-8370-932b31571895
GB94EVPF72574578571771,363085.03,Savings,6fd7f23e-3d02-478d-b82b-8ddb992cc52f
GB59SHIK11708463505814,675293.25,Checking,11eeef86-4925-4f4f-b1d1-d29f51ccdbea
GB77YROO89635511860152,935882.81,Business,b26af233-f932-4464-876b-671eee307485
GB14OSSI39531172785133,228242.8,Savings,c50a9aab-d91d-4810-955c-afc5e9d74df9
GB91MCJW69453692500160,832552.23,Checking,5833cc40-1719-4ba4-8f94-0ce05babf129
GB91NHAI29995215920798,820404.93,Business,7ad39e72-435b-493f-aab6-82b0accb18f3
GB09UZOP28431302992738,613822.96,Savings,e86ee521-d140-4ede-94a7-ef488faa588f
GB34VUHG13939161188851,761786.74,Checking,55cfdcf0-31a8-4c41-b22d-f54c32066ed5
GB97DSWA10387750621613,647515.85,Business,3ffb52e0-c71d-40c9-b978-2def9c70bbc4
GB62EZXS14122450916122,737477.12,Savings,38845394-1565-4cef-81b5-1bad10d471a1
GB42YWYK42594371574998,668057.63,Checking,c829406b-2fc1-4941-9409-461af8b34ae5
GB24WARF85498764510622,895488.42,Business,d19b9ec0-a830-4f9b-86cc-7d3852519f2a
GB33AIQT23957005848267,907562.25,Savings,3b49db60-c4a7-4b73-a414-749a991777c9
GB39JDGD24820841894598,818823.6,Checking,587c7ab5-74d2-4cb3-9fe3-f0a314dca871
GB71GMVK11304919166662,612950.5,Business,d3de9909-2ba2-4d99-b22d-6e388e0d7a45
GB16GDLP19160366430250,391886.36,Savings,d1d8bb25-08cd-49ca-a85e-55b045d78d18
GB07HTJF71312582399091,605012.59,Checking,a33d0f52-9843-4a3a-b05a-dbe0a6d8b251
GB89FJYQ58383020627149,487191.63,Business,2438559a-2dfb-4c02-9e5f-a78e88589574
GB90PTUM05578323812272,838028.22,Savings,56a67250-3516-4bd7-9411-bca0d712645f
GB14CHHK39342501347249,672003.35,Checking,dcb500dd-7e8f-495c-9fbb-340933d451ce
GB85LCQR75026325005446,804479.18,Business,48341c0a-a56b-4786-99a0-fc46a383d24a
GB67UQSF70686869807812,914830.93,Savings,fc3c6971-6935-4b9d-84cc-e36d42087dc4
GB50AXZF49637486199711,122452.22,Checking,425e4273-2733-4c36-92a8-f2a7bc7ca918
GB94VEOD42855257109261,719635.46,Business,38ed9595-ff55-4508-a384-bdc861bfae9b
GB90ITBA73673175105221,472370.79,Savings,5f384dcd-c219-4688-bb9f-562120967c8d
GB52EIUS04552527556967,18599.19,Checking,f1a1881f-7b12-44d2-b62d-526240837cbb
GB34ICQO43894244020496,297822.14,Business,8201e39e-9b79-443d-8fee-42996b837bf5
GB37TOTL32698618993420,366278.48,Savings,90dca136-8d01-4c2c-a6f1-d6815f1d8a98
GB25FJPF27581999269094,721165.51,Checking,5677368c-0bf6-40bc-b23a-8a6de1335a89
GB30NAQM66531064205513,59495.49,Business,604efdb3-3110-4fef-84b3-de0ac498d000
GB43BNFR39575638415393,738595.16,Savings,3c463b5f-238e-43ea-b291-d96c1d6ff9ef
GB80SAXC51607116786307,135995.59,Checking,29f35b52-172d-4b25-acbb-b57407185b01
GB47RTNP89213927462570,375552.69,Business,49e5dabd-c282-4f6a-946b-2a6038d80a6f
GB79HNOD34429186631535,841620.49,Savings,475eb86e-fe20-4f3d-9d67-1bca5982af4e
GB74BJSJ95904550255565,887220.76,Checking,7676bb73-2b77-4fbe-b20b-c9d92815247f
GB39AZXR96802248466181,437281.41,Business,05c31ed2-b872-434a-95c2-f42387718d79
GB19FGSZ33024966935421,654227.52,Savings,39693ba5-fffc-4181-af54-6e72a680ebf4
GB11BCQB26573908693491,632217.64,Checking,1900fd9e-5b76-4667-80d9-8529a592729b
GB70GTJH86857481796046,973960.27,Business,85c809e1-ecd7-4ec6-a246-c143ae5c9e60
GB83EMVX60981971548759,89018.08,Savings,69b2fb07-2d05-4660-89ac-cd9ef5e5b38a
GB24ETGJ38825022876419,96849.75,Checking,9c6aeb45-f2b2-4d54-81be-b198d710d994
GB53HUXJ90963049866611,499766.61,Business,e9fb5ab5-1982-4635-b772-682e7b3de444
GB92SOKL86026704013242,851345.24,Savings,1738cd85-b318-4cdf-845b-9c97373d6942
GB32RLOT53390359584879,110991.09,Checking,6f979949-3d38-49ca-8c5c-043a6f427008
GB96IKMY41251247380058,736285.64,Business,b583574d-085b-434e-bcbb-7f3ac91c534d
GB21IYAX61680849961577,421881.29,Savings,fa90bd97-3504-4092-b5bf-b7af9a411c96
GB25JWLJ36689868904580,668827.61,Checking,4bc032cb-092a-4180-bc73-90c33f5aea60
GB16VSAL79546926877232,653520.97,Business,84d902fe-2635-41de-9460-69722ef125f4
GB12WQTS59361214862604,889398.55,Savings,68e79421-7ca9-43f8-856e-79d794a20111
