FintAccountNumber,Balance,AccountType,LinkedCustomerID
GB63DOXB37998345563553,225214.31,Savings,07564dca-0922-4507-880c-ba850765cff8
GB69ZDSR17054951024368,118493.0,Checking,df982df6-1f8e-40a6-8029-10e7077634a8
GB23JKDF80757639393478,142789.78,Business,f17b5b47-9191-4fbe-9aaa-88e1f5232e5c
GB17LXTC47733353794197,347404.52,Savings,f7341636-930a-4723-a7f8-2d8c811f915e
GB15QYOL22605699195553,61069.86,Checking,16f8b72f-1550-4334-8e52-6ab996f5eae9
GB75NRBL65974743626534,478538.47,Business,cbdf89fe-9076-49ef-9e75-45b83b8d8ca9
GB67LEEG04222911752731,268509.26,Savings,b991269f-18f8-4074-b814-bac07c6ac337
GB77GLHA41667642733396,852018.45,Checking,248632c2-6ee6-4f4d-915d-938fc4d95c78
GB53WAXN70255550615953,501728.58,Business,dd99132e-8aaa-4e0d-93fc-d221cfefa467
GB61TFLF90929806358458,532384.91,Savings,79d3ab77-2c1d-40e5-933f-f21f9b9c4b3a
GB79OMAM74723840871704,448438.73,Checking,6a3c88fc-33c1-425c-9a68-77825331f2af
GB11DRGZ99850271611099,155434.39,Business,07f97cea-dbfb-4b20-a4a8-03cd6b6fd252
GB91VSKT76807056689105,145616.33,Savings,5d400267-ba63-426a-9e58-74d8632e3404
GB28PMAB42062777322339,82919.73,Checking,ea4b02e8-d090-41c6-88b9-5bfd285d6ef4
GB57UFOD98776084321563,450009.98,Business,45a715e5-31ba-4c8e-97d0-febd77d841a6
GB13TWEL86454393015662,342727.64,Savings,622a8a57-04e0-4f91-b05a-994bd9484163
GB45RWWB33941816913727,862211.55,Checking,ef9ddabf-459f-4ceb-b5a8-78ae4d4cd20f
GB69JNAH74212720080470,162838.74,Business,b39477d3-0d8f-4e61-a1e1-316cdca0f49a
GB88NUDC62349329300355,520946.06,Savings,5ae183b0-62ba-42b5-a52a-fd4795f4d313
GB55HJIU04733177301840,687762.4,Checking,05033a2d-a04d-4faa-916b-79f4ae518a2e
GB56YOUX11996900021906,184383.73,Business,f551318d-71de-4701-a554-c98396cf8d1b
GB92WRAV17449430000703,178402.75,Savings,1a1893fb-2b0a-4f6d-904e-18cf5f4eeac1
GB33RFUP37382071855692,779985.75,Checking,17fefe93-1641-4d62-854f-4c65c51ef6e9
GB86TLPR53248883428985,434125.25,Business,8af65939-7ba6-445c-bf35-da879e3fa207
GB49EHDR28992207665933,411918.85,Savings,577ad11e-42fa-4dee-a21a-69e7eda4c225
GB62PCLC98520991035250,254976.44,Checking,21788709-084c-4a21-b8ec-251445602a40
GB20CVQC08135868279062,363870.8,Business,6f706eb0-5b05-44a2-a675-f19376ebb77a
GB35BOFI24891815266613,380100.71,Savings,cf8d01d5-173e-4e13-891a-304ab188a09e
GB62VRPV10331845810186,289460.81,Checking,27ccc182-b934-4273-915b-dd6caea3de23
GB15BWMC50737978294392,211021.23,Business,743f72a3-5d2a-4a9e-98be-051bdba4095a
GB84GMDI33854081184929,618404.62,Savings,afd0994a-0c74-423e-b1e0-d4528fb83fab
GB89RBAS97419732101375,298867.79,Checking,2ec615e8-5b2d-4169-a1e3-0df0ef139fb1
GB09DRKJ52568232030795,419817.38,Business,eb20599a-c05e-41c0-9b7c-2383e345aec4
GB85OEQA93577811306583,951224.33,Savings,a4dcf1fa-6397-4310-82c2-ac3993636b14
GB21RMKU20345792864762,205656.29,Checking,e6f8ec55-4f10-4c8d-8eca-9a9d77926cb5
GB05FIKV76238454829827,462052.99,Business,17a44e3b-2701-4024-b473-286a16a1d0f3
GB73GJGM41754694704072,867393.73,Savings,a5fbd768-a892-43f3-87d8-3a6707bc167a
GB74EHHN56590315939609,308918.99,Checking,c9b12812-9ad4-4340-b53c-31376b1a8955
GB85XJKH25073228429350,356404.97,Business,abfb4176-a343-4d80-9a86-c79e42aeecd1
GB35CEWM06805784599267,256481.72,Savings,e66cbc96-f921-44c0-8a0d-2f0de61ecb59
GB94MDLD27580851075446,219329.9,Checking,67930704-40d0-4326-84ae-42925095ec3c
GB37TLYI51232063343736,886840.38,Business,e1d5a391-7dfe-4542-8fbf-575a5d8f4270
GB79ELJG33353979771901,748.93,Savings,93cef289-0a75-4b0e-abf8-1b5b2adc874b
GB67JUNY02953684248353,488817.51,Checking,36723f66-00b6-48e2-a22a-fb959c6b12ee
GB75XFOZ71000699420514,390000.25,Business,9c78288d-3851-428b-8751-887ebcab84b0
GB44MAMO39148714454304,611368.13,Savings,34f6a678-038b-455b-a2ae-113cb69cbb5d
GB57FLEK79608371634790,482328.19,Checking,fd358e74-59d6-43d7-8079-423c3bf2987a
GB77FCBB37614110466163,842437.51,Business,b26f53ea-8671-42ff-bb14-04b0a6b4abd9
GB49RMWR79274285008967,686069.08,Savings,9232d450-e3a9-4f6d-b7ec-d3182020b497
