FintAccountNumber,Balance,AccountType,PrimaryAccountHolderID,SecondaryAccountHolderID
GB21EAXN62667830811336,238529.27,Business,66a8612c-012b-4f2f-bbe0-7d73b4893456,863be21b-da64-422c-a3af-2a9371771338
GB95JNNL29165357084776,329466.46,Business,c1f248d9-9e5d-46c4-ab87-11bb0d4bf03c,504edc6e-f2e1-49b4-a067-292800133e03
GB90CFGD25999162447109,456512.83,Checking,98f39abf-4295-480f-aa58-c268f4c53a89,a72a08d4-f46b-4775-83fd-04775fc7be06
GB61YCJV31453139442891,341322.25,Business,1121d795-e456-49f0-9ae0-4d056fa4aef9,1121d795-e456-49f0-9ae0-4d056fa4aef9
GB66JKST34103971208627,106115.15,Checking,0d0f9b85-1f3e-46ac-8629-74d54d108d80,0d0f9b85-1f3e-46ac-8629-74d54d108d80
GB33OTPQ34408856719600,827755.29,Business,0f54bdfe-d63f-4aa8-b70d-9b07731f5238,06dd5707-e4d2-4488-a369-92b1759e71a9
GB37UDXB91138127167154,311687.06,Business,912adb0d-ce2a-45e3-8da6-6a8d220084b6,3e375d3c-f6e2-4c83-9eca-a0e4743ce109
GB85UEWX26902206662001,986383.2,Business,50e8219d-582e-40d7-9070-4337a4915e8b,8d7accf9-2f86-4f4f-9989-bf42b30b654e
GB90MSCG56089708040628,910848.09,Business,64d9b0f1-468a-45c3-9778-5f6859de6c15,64d9b0f1-468a-45c3-9778-5f6859de6c15
GB90IQMU07464314901143,674876.45,Savings,5f9c05b9-b6e6-48c1-9281-c93c131f097b,343f8060-d317-4117-bfac-942c7bc4795e
GB11PMXD56394532973012,652690.7,Checking,f79f4375-c732-4b82-89c4-47f6c8497655,4083cc1a-223c-4311-b162-1ca289708b59
GB80PPMP77563516923281,504911.37,Savings,b8e2d7f3-a8e3-49ae-bf20-9999948f294a,b8e2d7f3-a8e3-49ae-bf20-9999948f294a
GB42HYKZ96730343536877,660487.63,Savings,0ec981a1-9aa8-4083-a8f5-6dfe4d5504f0,912adb0d-ce2a-45e3-8da6-6a8d220084b6
GB95XXPW13410484071198,790612.47,Checking,71f9a8d2-65bd-49d0-a1ca-b6fe5f373fe9,5fb2c2c0-bfda-48a1-8d77-0b1013abe3fd
GB78ITSU75209627996285,835642.31,Business,7b47a481-5021-482d-a93d-d9dc3844651f,60511d8a-65ba-4444-aaff-af83ebbd4d49
GB72ZIJK05997417802184,955434.52,Savings,75d75f78-4b48-447e-b166-ff78162f3a12,71f9a8d2-65bd-49d0-a1ca-b6fe5f373fe9
GB34LSWJ28655272679385,531465.48,Checking,bd5e03cd-90a4-4b49-813a-42690d9553a2,50e8219d-582e-40d7-9070-4337a4915e8b
GB69ELXP80365426476389,633874.6,Checking,aa969efe-3789-4556-bf0d-b604783b60bc,60511d8a-65ba-4444-aaff-af83ebbd4d49
GB02KEJD19768517710809,906448.15,Business,07877a2a-1522-434e-ba6f-a6cd68cbd594,07877a2a-1522-434e-ba6f-a6cd68cbd594
GB78EHOI01196897158562,833788.47,Business,426713db-3495-4984-b5a2-63113e681940,426713db-3495-4984-b5a2-63113e681940
GB22UCQL05685465419376,846665.02,Savings,378d9a6d-400c-42cc-9417-ec22147ed60d,378d9a6d-400c-42cc-9417-ec22147ed60d
GB65QWVX62679277811351,519094.0,Savings,e94b307d-44a9-4397-8498-b68038057b64,e94b307d-44a9-4397-8498-b68038057b64
GB47GYJM28355874389753,580463.57,Checking,207d32d7-cc87-4bdb-8b33-b2bddda4977b,0f54bdfe-d63f-4aa8-b70d-9b07731f5238
GB06OAAD37011809192679,307776.45,Business,908f9489-2c0d-42e2-b856-8c09df1e3960,be3095e9-f8e3-4962-979b-ae3af580798b
GB29JEWR70395495400153,793940.7,Business,49db8f83-f4f9-4de2-9ae3-bc4d8a0cd564,7c7374f4-5b50-4890-be92-a4bf5e06e446
GB09MYNG06397180938196,791391.88,Business,9145f1a1-509d-46ff-8018-120f7115bcef,98f39abf-4295-480f-aa58-c268f4c53a89
GB87XRUK24484440866015,997597.86,Checking,25a3db96-a037-4293-930b-d38997d7991d,74e9ba5d-e7be-4b94-81d8-34043c1415a2
GB93UQKF56623287019938,429988.81,Savings,3792dd38-825b-432c-bf67-11d5e99c9131,98f39abf-4295-480f-aa58-c268f4c53a89
GB20YOOW49289424462944,848235.57,Business,b4867cd6-db64-4f2e-b799-04629f2feb15,b4867cd6-db64-4f2e-b799-04629f2feb15
GB51BAAY53968506990951,141370.61,Checking,5dce568b-6ade-473b-9a0a-ca09075ab252,5f9c05b9-b6e6-48c1-9281-c93c131f097b
GB73CIWK77309266439199,826764.16,Checking,ab01f98c-55c1-4982-a86e-774453036adf,ab01f98c-55c1-4982-a86e-774453036adf
GB78ZBQP68284752230786,543810.08,Business,4c227c5d-1a14-453b-b217-ab9dff39ddf5,4c227c5d-1a14-453b-b217-ab9dff39ddf5
GB38TNRX01091997123786,314604.93,Checking,b64319c0-e6fd-481d-a204-5d8190f6eb67,b64319c0-e6fd-481d-a204-5d8190f6eb67
GB56APYG92655513629356,924989.78,Savings,a3d47691-9ae3-4d75-8f6e-a06bd0b39a92,a3d47691-9ae3-4d75-8f6e-a06bd0b39a92
GB31BAFF15128980268687,421200.78,Checking,55613a0c-5076-4c99-a8bb-9579b24f1716,55613a0c-5076-4c99-a8bb-9579b24f1716
GB79SNGQ50265933337920,447151.64,Business,1ce594be-a4b5-4832-bc4b-658eb0fe4ba7,1ce594be-a4b5-4832-bc4b-658eb0fe4ba7
GB44JEPX42272875555662,966987.79,Savings,c10fca72-6df0-482a-b664-5580385eac0b,ab01f98c-55c1-4982-a86e-774453036adf
GB23UTRY61392933259427,201422.05,Checking,88e059bb-f93c-4542-b6e8-f0132a262b76,60511d8a-65ba-4444-aaff-af83ebbd4d49
GB43DRDM04893682261664,309033.11,Checking,44322a83-4784-45ac-85f7-d2113723bf1c,b19823f6-4935-4a6a-8de2-2c5c1b263fd5
GB71UVFA11771894302866,174794.38,Savings,b7a7c0f5-e92a-4a75-a1a0-fe1ab456144b,b7a7c0f5-e92a-4a75-a1a0-fe1ab456144b
GB03OLKL41155285240599,860327.44,Business,12d6bb74-0bea-45d4-b32e-7f1a08da4a5a,504edc6e-f2e1-49b4-a067-292800133e03
GB89NDHX78615278350707,532627.6,Savings,9080a572-aa94-412e-8f03-4760ab96fe1d,ff9c1944-bc51-4ce4-b76a-04bf2305fd0d
GB16JQZP03892037485454,633047.82,Business,8ab0e498-41bc-46ee-8d14-33f3a9db20c7,8ab0e498-41bc-46ee-8d14-33f3a9db20c7
GB97CFTP03782930977550,893613.37,Business,62b32cb7-31de-4694-8f21-aef8a85ffbdc,5dce568b-6ade-473b-9a0a-ca09075ab252
GB54JNZK28830210235497,772509.57,Business,c4dd98c4-0761-4962-8707-61cece5d3404,c4dd98c4-0761-4962-8707-61cece5d3404
GB13SLQG02220585137182,985468.16,Business,699f4a28-fd6a-49dc-b729-0d60480214f5,699f4a28-fd6a-49dc-b729-0d60480214f5
GB22HWBM33278759638389,779292.49,Business,90b27ba4-bd7d-4f25-a84e-03b3452e223c,90b27ba4-bd7d-4f25-a84e-03b3452e223c
GB49MVDP96594603116375,86675.38,Checking,0a0879e0-a1d2-4f78-87dd-1378d428b2d6,0f54bdfe-d63f-4aa8-b70d-9b07731f5238
GB19WLWK51369727385584,47559.26,Savings,5de7db30-75c6-44e2-8f28-da680075480c,5de7db30-75c6-44e2-8f28-da680075480c
GB77DXLH60303642511524,332337.19,Savings,759bb6c7-bb04-4081-b7bf-39aa3d553804,4c227c5d-1a14-453b-b217-ab9dff39ddf5
GB59ITHW86442299103829,827204.15,Savings,a72148cd-88ad-49be-8108-a42142f9af69,a72148cd-88ad-49be-8108-a42142f9af69
GB23GASA42883686299477,798979.01,Business,93ce3c08-364e-43d0-bcaf-eedc2c8f1ec7,93ce3c08-364e-43d0-bcaf-eedc2c8f1ec7
GB40MSQE44322418463321,388408.86,Savings,7acc70e7-80ec-4455-922c-118870baffd6,90b27ba4-bd7d-4f25-a84e-03b3452e223c
GB83FEEY80409302643752,823398.43,Savings,4caef016-e3b4-4a23-8e94-6776bbc4c9d3,4caef016-e3b4-4a23-8e94-6776bbc4c9d3
GB75ASEG87307230105540,487461.36,Business,f6e73c8f-e639-495e-8943-7a40566dc6c8,f6e73c8f-e639-495e-8943-7a40566dc6c8
GB64DVHJ19655814210202,196832.33,Checking,22adcb0e-d64c-43ce-a9e5-1193bf864d71,22adcb0e-d64c-43ce-a9e5-1193bf864d71
GB33BVSO05796585267338,390273.48,Checking,a2dadc49-e9f3-42b7-b07f-90863155616b,a2dadc49-e9f3-42b7-b07f-90863155616b
GB76YQHO60332505469087,642392.04,Savings,9460a8bf-12a2-43df-86b7-163912de4089,36fe7287-527b-4b11-8ea8-6e14b6809fd1
GB62UGJX55613173568423,994989.69,Checking,1eb559dd-464e-4efa-8577-65809e11fed4,1eb559dd-464e-4efa-8577-65809e11fed4
GB41UCOY28757959253220,33213.33,Business,2c1d8a3d-99dd-44f2-9452-30fc73949d7c,2c1d8a3d-99dd-44f2-9452-30fc73949d7c
GB14UWKV58787371481029,222166.35,Savings,08384be9-8bad-4d1f-8475-51e347addb3f,08384be9-8bad-4d1f-8475-51e347addb3f
GB57ATJM72021424507307,52285.64,Business,f63f1248-c1a9-4619-b48e-20e73d950582,f63f1248-c1a9-4619-b48e-20e73d950582
GB23JITP87388101863213,449861.02,Checking,28bc9a66-87d7-4afb-9bdd-4a9946945e55,5fb2c2c0-bfda-48a1-8d77-0b1013abe3fd
GB95EYYP75727775543528,985730.62,Checking,f94938a7-e7c6-4bbe-ac1f-bb657a15a5c0,1ce594be-a4b5-4832-bc4b-658eb0fe4ba7
GB74BTYA35967382322739,555234.29,Business,95c654aa-6386-4bf1-ab05-926faf8e75af,95c654aa-6386-4bf1-ab05-926faf8e75af
GB84AOVW40287434140154,619218.59,Savings,ce70b5f5-0c6f-4a70-9573-eaf1a56f79be,36fe7287-527b-4b11-8ea8-6e14b6809fd1
GB98RYSU25345755978573,180980.41,Checking,b38e8ede-72ba-4ac2-8e88-9225ada8dc05,7f8a3372-cb6b-4671-847c-92f7061369b6
GB45LKLE08804829423412,975737.99,Business,fde6e249-ddd9-49f5-a079-8d6ed6f8c181,fde6e249-ddd9-49f5-a079-8d6ed6f8c181
GB80KOBE03697459772520,462430.8,Business,0a1ffab1-16be-42f7-a396-ceba64b06ce5,0a1ffab1-16be-42f7-a396-ceba64b06ce5
GB83RHUO20318110260769,643951.11,Business,53321662-e3c2-4878-bb4e-613288739510,53321662-e3c2-4878-bb4e-613288739510
GB02PHJQ41869534247819,706820.99,Business,ecb19312-9b00-4e66-80b1-034d4660dcb2,28bc9a66-87d7-4afb-9bdd-4a9946945e55
GB37WHAR24267430937311,320680.53,Savings,4940d39c-0edd-4ffa-870f-178f38179650,a3d47691-9ae3-4d75-8f6e-a06bd0b39a92
GB33VUFR47271932358452,553203.34,Business,9e270308-b4eb-46a8-9a29-fed63b02f16f,c9d827a9-c3a3-48e1-b7c8-1d93ac139442
GB08CCKX91972998294938,234151.52,Checking,fefbf2fc-4b8c-4b74-884e-0b65c488590f,8ab0e498-41bc-46ee-8d14-33f3a9db20c7
GB89CSTO79894872583712,271215.66,Checking,5e00f26e-d006-473f-9aa6-d84df9fdbb16,74d1b5b6-e689-4df3-8c4e-e31a3cdbdaa8
GB38MANU91685059596553,28281.02,Savings,1e0c3898-6cbe-471e-9abe-f7cb0b7fdfbe,b8e2d7f3-a8e3-49ae-bf20-9999948f294a
GB81ERKH74083760540983,912673.34,Savings,b7fddddc-5429-427b-9d43-c938c61bc59f,b38e8ede-72ba-4ac2-8e88-9225ada8dc05
GB26LAKA40932820675677,129748.38,Savings,061fd375-e2b5-44f1-8761-1a5c175bba78,061fd375-e2b5-44f1-8761-1a5c175bba78
GB72XAGM13567438140588,999899.63,Checking,f61de1ef-8f2e-4c5d-afc4-7de650d78140,f61de1ef-8f2e-4c5d-afc4-7de650d78140
GB91OPEE97262889167671,746979.9,Savings,e3eef222-61a7-436b-b2b4-d1b0c8232d62,c5d4dcc8-d355-44f4-bda4-4265a44ae553
GB73SCBN43837429180823,142265.92,Business,6295b246-d925-4584-a484-8769a2b3255d,6dec4805-1fb3-4079-8988-420e1d14dd86
GB46ZBOT58108799293234,785648.48,Business,d65821f5-d3e8-4b8e-b9c1-9aa42c89a466,53321662-e3c2-4878-bb4e-613288739510
GB56WYED86351304359932,901061.54,Checking,4343a823-cd31-4387-8c97-ea78f21abdf2,4343a823-cd31-4387-8c97-ea78f21abdf2
GB58YCDR71216929155784,310719.08,Business,a313cad5-1779-4b70-8746-2c0fdd7b6eff,a313cad5-1779-4b70-8746-2c0fdd7b6eff
GB76BNHH18750661709026,40731.85,Checking,a758a191-c411-468c-ba0f-b8f0255d10f3,a758a191-c411-468c-ba0f-b8f0255d10f3
GB52JGTQ85057502040395,952843.83,Business,64c6a306-7707-492c-9fdf-6d17ac9897c5,64c6a306-7707-492c-9fdf-6d17ac9897c5
GB82GDJG51335487323495,636903.15,Savings,7e8d94fb-31c6-4190-a46c-fe73e3c8f15c,49db8f83-f4f9-4de2-9ae3-bc4d8a0cd564
GB80CPYU77902198447794,756460.75,Savings,7640b991-2268-4743-83d8-692ca5206f9e,7640b991-2268-4743-83d8-692ca5206f9e
GB29TKGA01728188742542,541925.37,Savings,02488d80-108f-406e-96aa-93672d9b4d35,02488d80-108f-406e-96aa-93672d9b4d35
GB68BJZG24080912854243,338733.67,Savings,13e632be-129d-471c-895e-99d57597ad51,13e632be-129d-471c-895e-99d57597ad51
GB76VLPN84485112079697,102952.7,Checking,e21f1c14-1f76-4cfe-a429-3b50ea421183,5dce568b-6ade-473b-9a0a-ca09075ab252
GB32GLHE76386818943268,714091.23,Business,81631b44-2e41-4897-ab15-b9bb374fabd7,81631b44-2e41-4897-ab15-b9bb374fabd7
GB28UACM56792615335721,222650.63,Savings,3732c824-a930-4f55-969a-0763c9b36f6e,3732c824-a930-4f55-969a-0763c9b36f6e
GB23PFHV10646284262196,229555.55,Checking,c53ffd61-8358-486d-a830-46a362296ef1,b64319c0-e6fd-481d-a204-5d8190f6eb67
GB19TZAX18400485261315,610344.21,Checking,5e2cdee7-7a23-4955-9abb-2ade0a4ba11d,5e2cdee7-7a23-4955-9abb-2ade0a4ba11d
GB36BDZR52664274073188,20388.99,Checking,2f2df74f-32a1-4797-98f0-595429d59ee2,2f2df74f-32a1-4797-98f0-595429d59ee2
GB93BVUG67808132612841,25959.33,Savings,5b07fbec-d767-4ee8-893b-987ab9448004,5b07fbec-d767-4ee8-893b-987ab9448004
GB08WTUV25638875522149,53245.11,Checking,4972f300-b112-4d9d-a08b-a73fcc855d90,4940d39c-0edd-4ffa-870f-178f38179650
GB10AJKE13994536468004,560713.14,Business,2d7ff8c1-2f9e-482e-80ec-b3345148310b,2d7ff8c1-2f9e-482e-80ec-b3345148310b
GB04WZET01159040681156,259487.39,Savings,307614a1-7a64-42d7-b89d-be22bc555e78,64d9b0f1-468a-45c3-9778-5f6859de6c15
GB20TNGP62372985239424,593823.09,Savings,cbdfdb8a-0986-44fc-9dd2-0572861e2bee,cbdfdb8a-0986-44fc-9dd2-0572861e2bee
GB59VOMU56529333286500,650576.91,Business,81a05487-63ed-4498-9327-ebd2cc9a0915,0f54bdfe-d63f-4aa8-b70d-9b07731f5238
GB43IKHR88309110122565,985775.88,Checking,efcc6d81-86d3-4729-9c0c-b2cdf0f9527b,efcc6d81-86d3-4729-9c0c-b2cdf0f9527b
GB13FWCE76685717378601,509097.16,Savings,375706ab-081f-4330-93aa-af5d1423eeaf,64d9b0f1-468a-45c3-9778-5f6859de6c15
GB21MHUZ68966530680243,987675.14,Business,7973e8b7-c8e7-4a61-8059-207e814e0cb6,08384be9-8bad-4d1f-8475-51e347addb3f
GB80QFLB21092465792900,365996.33,Checking,8897f067-43b1-4249-a0b9-55e070e4a96a,759bb6c7-bb04-4081-b7bf-39aa3d553804
GB97HFFG80828301572029,508508.87,Savings,976420a8-dee7-4b23-a6f5-f0ce79b507ec,0a0879e0-a1d2-4f78-87dd-1378d428b2d6
GB60YAAJ61906740345289,974648.41,Savings,52e59a50-8d23-4b44-9684-21a8106bdc08,52e59a50-8d23-4b44-9684-21a8106bdc08
GB60MYDC48182264703402,563746.91,Savings,40474d51-bf3c-4d38-a729-5653b0f5f49b,9080a572-aa94-412e-8f03-4760ab96fe1d
GB39DGSE35865422452252,74773.53,Savings,ca6eb3d3-b233-458f-8ba6-0ad2b3183ecd,28bc9a66-87d7-4afb-9bdd-4a9946945e55
GB93EDUD67518803223267,112050.47,Business,133261ee-4d85-4774-8778-9970b0de398f,0347b9d4-ad18-42bf-9fb3-48ceb22349b4
GB03JARO77509961235355,951645.33,Business,76a0ed8b-0a14-4f69-a0e7-0daa77657142,efcc6d81-86d3-4729-9c0c-b2cdf0f9527b
GB67AOMG85504802951458,37920.34,Savings,c9a866ec-90ff-4873-aa4f-cf2bf5fe55cd,c9a866ec-90ff-4873-aa4f-cf2bf5fe55cd
GB05FKKK01456749670195,862466.81,Checking,3df1de1e-b671-4143-bd0b-fb6ccd2cfc81,3df1de1e-b671-4143-bd0b-fb6ccd2cfc81
GB46EPGD09899274880273,217743.5,Savings,562252ec-8bc4-4b93-bfdd-93a33e7f7cb9,378d9a6d-400c-42cc-9417-ec22147ed60d
GB86BSRZ14813804342124,71442.66,Savings,9a65ba27-23c8-4174-a152-c92df1652004,4343a823-cd31-4387-8c97-ea78f21abdf2
GB70KYER14994674638470,913059.37,Checking,d96ca293-2714-44b1-a122-5639aa63ebf5,50e8219d-582e-40d7-9070-4337a4915e8b
GB41QEON53856484678256,601759.61,Business,15b085fe-893e-440f-a09a-44f3909dda65,15b085fe-893e-440f-a09a-44f3909dda65
GB50CPVJ81983722353625,712706.81,Checking,ceaf1af0-ee26-48ac-8bd7-8952531c9dcf,aa969efe-3789-4556-bf0d-b604783b60bc
GB68WJYA44381956255952,704877.76,Business,fba9fd6e-4143-4f7a-8b8d-a594662e2438,375706ab-081f-4330-93aa-af5d1423eeaf
GB67XRVG09056874997082,521186.24,Savings,13b79ebd-df72-41a7-b9f6-c15c74d8885e,0a0879e0-a1d2-4f78-87dd-1378d428b2d6
GB18MSCI19867074814505,79386.87,Business,e611b148-f61f-4247-856c-2b44f9424681,7f8a3372-cb6b-4671-847c-92f7061369b6
GB13WNFO62579308067163,549278.95,Savings,18d0220b-c103-4dbe-b06e-674aa27fcd42,18d0220b-c103-4dbe-b06e-674aa27fcd42
GB92ETFE64502487609100,484262.0,Business,726631fc-3464-4551-ab72-32f6253f85df,726631fc-3464-4551-ab72-32f6253f85df
GB83TBQY63386454857061,811108.41,Checking,4814250a-1c44-4754-9779-936de0e669f5,95c654aa-6386-4bf1-ab05-926faf8e75af
GB22XCUE85446500178021,180660.68,Checking,c1e977a3-7507-473f-8982-4be1a8938457,fce030c7-d3e3-43af-afec-89ea4d630ea2
GB54ZHKP31338351855228,799782.04,Business,c641dde4-23d5-47ce-b113-a959dca64745,fde6e249-ddd9-49f5-a079-8d6ed6f8c181
GB27TGXD92450624393411,485902.36,Checking,6424df7d-0ff9-440b-a8f4-659f1fd89bb1,0f54bdfe-d63f-4aa8-b70d-9b07731f5238
GB32QRQV92068746591661,545578.75,Savings,868a14fa-cac7-4d21-bedb-84db53d529ef,868a14fa-cac7-4d21-bedb-84db53d529ef
GB79GMHS97635524441433,399822.95,Checking,a38b4688-5dbb-45be-a340-ecaaf58ecf1e,a38b4688-5dbb-45be-a340-ecaaf58ecf1e
GB96QLSD48853291766393,451338.67,Checking,02bc8967-a966-40e7-b57e-bf9c857c973b,02bc8967-a966-40e7-b57e-bf9c857c973b
GB10MQKE90889830900898,792913.84,Business,00d027ff-488f-4575-8979-d46d1ed304fb,a06a3004-ca5f-4c16-9287-db6d177d93da
GB82KZWK36094712205435,282566.76,Savings,ae57fb55-8aa6-412a-bea2-c24478d157ba,06dd5707-e4d2-4488-a369-92b1759e71a9
GB44UWWX11523883835265,735028.27,Savings,045454bb-d780-4294-b1e1-1664815d0f2c,045454bb-d780-4294-b1e1-1664815d0f2c
GB06OIHE01681111300120,786874.51,Checking,f4131fa8-ac29-4ffc-af5e-3880f649a80d,f4131fa8-ac29-4ffc-af5e-3880f649a80d
GB18RVSR31418396015216,36456.47,Savings,3e1e2755-c46a-4e1d-8f23-ac9c619b5df0,3e1e2755-c46a-4e1d-8f23-ac9c619b5df0
GB26FKAT59864372222308,758102.59,Checking,5f7363e0-25c8-4d80-ac49-598dfe4f1f61,60511d8a-65ba-4444-aaff-af83ebbd4d49
