FintAccountNumber,Balance,AccountType,LinkedCustomerID
GB40UMOU72784292301692,438135.62,Business,0a45d3ff-307a-4c78-8c98-1f2616d985b4
GB06TPKV08733943636146,413199.22,Savings,16e83eec-e954-4adf-89c8-4036e44b1259
GB83GCCX56853160545605,104459.97,Checking,d96a72c1-25a1-4c3e-997a-abe87f4dc208
GB89ARXQ28037874606691,405356.0,Business,bc381a4d-ef1d-4c61-9e01-22be578bf108
GB10DZWS83394658649007,430431.28,Savings,00945a31-551d-4335-af27-cc0ee54d709d
GB11LDPL00627811478947,468967.04,Checking,7c35e14a-20a9-4290-bc41-a5dd9e6506c2
GB27TYPC20790081241046,772642.45,Business,e206e44e-146b-46b6-8bb2-380322645157
GB36BZFI32944422150350,27355.22,Savings,52bbac1e-07f1-459e-8a7a-6e48fce88d04
GB65QKAD18209385878739,619040.89,Checking,4795b96f-172c-44e9-bcb4-b1ba0acfebdf
GB81SRMG46845746886882,849116.52,Business,da12be63-b8c7-4c2f-a322-dae34e3ff20c
GB31MKKS35666029331259,654490.63,Savings,436261b5-a27b-4e00-908a-5e7967b281b9
GB65OXOA03317143905172,720564.21,Checking,7c2613ae-daf7-4f38-b792-cfb08241893d
GB70CVBX42449406585276,24770.21,Business,1193d03c-8cd6-4845-a95b-e27ca3eeeb13
GB56HGDX58131077307285,147075.73,Savings,b07b2f3c-00a8-4407-9bef-df0734a91098
GB70DASP54774134750237,515598.73,Checking,c3d19598-4f4e-4727-ad87-dda673d4391a
GB94HSFJ34443145814245,901962.1,Business,9a3f8826-4104-4bc0-b51b-452abb12221d
GB19WGKM12481853524385,828254.6,Savings,e1ec402b-7703-4568-bc0d-21646cfcc1ec
GB43TQQS17188753894777,102319.79,Checking,a161e44e-04dd-4ea2-8d2a-2989f8264223
GB12BLJI57119103199609,61830.08,Business,71fc3f72-9580-420c-a1b2-d15914d8f279
GB32QYBQ85708887797779,518456.61,Savings,6f417457-5a81-4e64-82e1-e3292c18b7ac
GB17RLCU44141325929548,70434.81,Checking,b0416d9e-62a4-406c-8045-0efb2d1bf86f
GB22QHIC41113085201336,376598.01,Business,8425f439-a179-4e28-8cf9-7add74ec4c4d
GB93PTPQ05951268790643,306283.75,Savings,d05f92cd-9b5c-427d-b5f7-ba85a4b11764
GB15JORV54782006002079,663773.19,Checking,7ed477a0-c27c-4253-b593-f5daabe5b4f3
GB42XMPR37228164604034,602307.62,Business,36b1bf7e-73c2-402a-80bb-6d877f911f16
GB11AFWO09012254523790,576060.3,Savings,42d6e07c-3fba-4673-aced-289391c39da3
GB49FIQW00628093687374,44565.12,Checking,3653a74f-8a9b-474b-bddb-b522805b1b59
GB54OVUH16831016231187,383263.25,Business,8aaf8072-bee1-4cb1-b3af-c0b6c56fdcf3
GB71RXOA86258920949525,32525.33,Savings,41e216a7-5e12-4359-97e7-04769e758104
GB80XHQT77563773016917,26968.98,Checking,9062f4e1-44c2-4e23-b363-7e1615d18f06
GB34JRQD36095476687719,71675.24,Business,bbaa52a1-af07-45c8-8a0f-b622c4e9a165
GB77GMVJ00992324811282,563100.45,Savings,c0ec1199-466a-490d-b258-d3f51eb32cfb
GB20IOLA15502271990375,454519.51,Checking,4ba6d292-d300-4d2e-8fee-a2bf1d636f34
GB39XUHG13237129730066,608046.78,Business,a4bb3e60-af82-4414-8d7b-26f246ead15c
GB31IIUV36760482005849,756006.71,Savings,2367b6ca-faf3-48c1-a258-1afa84e693fc
GB98PVZN97817725807601,412320.96,Checking,c2728bfc-3675-4559-9f85-9b14234e4d22
GB40OREI08294452625389,547639.26,Business,f2a99781-5ef6-49f0-8925-756f32a56420
GB65UVLF66087146466035,775314.97,Savings,21545d6f-28d1-4345-b658-d2a43059d49e
GB45XYNG21255340815350,175834.92,Checking,069fc355-d108-4fe3-bbbc-da952989d10c
GB44LRCW35347722076999,676531.36,Business,4a3fb94e-1be8-4ea5-8b2f-d4acc83b44db
GB27RLMN73255109545893,379796.76,Savings,b6155566-c157-455f-a281-d80716149d6f
GB22WWSG24992379001319,301386.37,Checking,7a00b8f9-2dd0-419c-b896-e0fe8e7d9001
GB62MAWI83066328352071,290544.95,Business,0709ebce-3630-4141-a7e2-135673e4f6ad
GB37EWWP70138037017335,909003.26,Savings,1eced0f1-4369-4d2a-900d-131ba489649e
GB41EAXT83467495745137,736418.6,Checking,47048c8a-2814-4934-a0a0-4cea76e97b24
GB29SJDA40054278800517,815296.96,Business,a974faf5-8ba9-4f9a-9068-4710cc9ae93c
GB40RZDY24543017069759,489194.82,Savings,18f3d3f8-d2be-4129-a564-08cc9a7f3d7d
GB61UWJA22464038909755,870731.22,Checking,2a382eb7-ce72-4a01-a68b-7d5e6d742a20
GB57EODD12711727286153,978399.94,Business,9734ee94-af69-45db-be05-b323d3c80596
GB50JBVT34827203065194,59739.73,Savings,d567e156-646f-4aa5-8175-a7ff763e136f
GB31EHMC68884930672507,883888.86,Checking,ee1cc668-de84-43ca-b734-a56a6341540e
GB98LPQV75274023580424,813049.85,Business,8f7bf5b5-a101-4cd9-bfe6-cbc610e129df
GB49IPSS11205578780768,504055.4,Savings,ef47ebc1-b0b6-4987-b051-9e575ad24b8f
GB05WWQJ52111933908847,493272.83,Checking,c6578480-933b-4d22-b81c-ef25f4e91b1c
GB69PDJT46406353034389,59621.21,Business,862bcbfa-7326-4164-96d1-fe0e808e2449
GB96OJPF27580761487892,115891.35,Savings,d7cd89bb-2169-4334-b417-77da57b5de55
GB22GNFQ37882840873706,244732.63,Checking,42e7aa37-40b2-467f-8b84-5bc2b24141e0
GB18PMWS26694135864659,799876.45,Business,77d2573f-2524-487b-b7c0-04efe2fa4bad
GB64EMAV75042233810355,534598.87,Savings,9479eede-1631-41bb-b3d2-d66f4be76f00
GB57UAIU26372567744620,975426.93,Checking,2ca9bdf1-b94b-4fc4-aaf8-9c60a2683628
GB79GMPO29391607394635,715953.05,Business,7306e216-f581-4f97-9db0-ec86c52ce0fd
GB34PDWL11792795607782,867962.44,Savings,e4d71600-e21f-400d-ae41-e368cd8dc916
GB26LRJA63783257732822,896604.42,Checking,0c2317c0-9c77-4a62-bedf-1b3f7b4bd3da
GB87NPKO01599331408607,321979.5,Business,052a32f5-c017-40c6-87df-40ec61286631
GB66JEIO67333543555900,658647.34,Savings,7593c458-e990-482f-a393-b967b4768db0
GB28NXPM79949775698543,338781.67,Checking,094134d1-7033-4461-b5d5-46888e7b861a
GB53OXGC04600010833155,613391.77,Business,6de0499c-5da2-455c-99ce-543540d39d19
GB32YKZD58868511477590,538653.64,Savings,5e9deb01-84de-407e-b191-bf117ef8d48f
GB09EYCT89382602067229,318431.12,Checking,955300f6-227c-4716-9f14-04282f89f01a
GB60QVHB84184620891134,407723.37,Business,20d0c1ca-96a9-4462-b4e4-499fe8f239b8
GB94HGAG12873282127323,554333.71,Savings,91c166e5-ae04-4eab-a963-a3f20bc55e94
