FintAccountNumber,Balance,AccountType,LinkedCustomerID
GB62APWU82311585095779,133558.78,Savings,11f18468-c46a-404a-a3bb-289d9710860d
GB96CLDQ11814114801801,843320.86,Checking,d043bd16-0235-47a1-960b-e0b946a78302
GB40UMOU72784292301692,670854.77,Business,4d16cd44-3d82-4b8f-9eca-90dcbd95e2c8
GB06TPKV08733943636146,154666.97,Savings,74efb520-7fc9-4efc-b6b6-fece74700fa8
GB83GCCX56853160545605,684976.47,Checking,d6c1456f-8883-4061-96ec-5d569e9e5c71
GB89ARXQ28037874606691,67983.35,Business,733cc6ca-90ad-4371-964b-762e5da6059e
GB10DZWS83394658649007,828253.21,Savings,57fff909-5ca6-494c-81f0-d343ff30acba
GB11LDPL00627811478947,817800.66,Checking,a8cfc362-af10-4305-9349-b73531197a94
GB27TYPC20790081241046,24345.78,Business,53b2ebc5-6948-424f-acaf-7deac66990c3
GB36BZFI32944422150350,827296.15,Savings,b3051d1e-9789-4d73-b4c4-e18f2c81e271
GB65QKAD18209385878739,945339.81,Checking,24023e38-c575-4215-bf8a-676ccab69887
GB81SRMG46845746886882,7288.1,Business,ac170beb-5e11-4f2a-a5a1-e0350ba35049
GB31MKKS35666029331259,198565.6,Savings,cef91780-9189-4b00-a88d-d233796e9553
GB65OXOA03317143905172,439456.92,Checking,4c737cae-e094-4a72-8025-fbdd2c957b20
GB70CVBX42449406585276,942854.23,Business,3f78de10-12ef-47a3-9286-df48d2a47f9a
GB56HGDX58131077307285,964617.3,Savings,a2d70a8e-7e71-4a72-bc7a-c02c8ee824ba
GB70DASP54774134750237,539256.31,Checking,76d9eabb-b3f3-4bb3-af63-49e749c0b9b6
GB94HSFJ34443145814245,61275.73,Business,bad048df-d52a-4d9c-aeb3-2da17b93bde9
GB19WGKM12481853524385,489174.97,Savings,49ce03f8-308e-47ef-974f-e9e5d13b230c
GB43TQQS17188753894777,585753.97,Checking,f13f621f-257f-44a1-8234-4b7647aed09c
GB12BLJI57119103199609,319553.41,Business,2c309e5e-6dda-4640-a005-40cf1f188894
GB32QYBQ85708887797779,429933.81,Savings,0bcd96f1-23fc-4c01-b408-4ef8a4629e0a
GB17RLCU44141325929548,3235.71,Checking,a2ab70ae-bdf3-4f4e-bbd8-bbee49351fb0
GB22QHIC41113085201336,177639.71,Business,fecc2c7f-01e8-4897-82c6-5e0bf959d742
GB93PTPQ05951268790643,294468.99,Savings,b1c68270-d7b4-4265-a2bc-74fb74f7169b
GB15JORV54782006002079,993469.87,Checking,49544fba-d528-43cb-958d-f9db128d0942
GB42XMPR37228164604034,793723.75,Business,6785f47a-9b80-4969-8e43-ae9ffc2b94c9
GB11AFWO09012254523790,298747.68,Savings,8290380b-9792-4c13-b103-df6d90ab9231
GB49FIQW00628093687374,460027.71,Checking,77781998-93ea-42a0-bd23-7fb37d096981
GB54OVUH16831016231187,998672.09,Business,4fabff53-49f9-4ba2-a12c-453c43227845
GB71RXOA86258920949525,830999.14,Savings,4833da57-47b4-4c05-bb48-9fb175560461
GB80XHQT77563773016917,772609.51,Checking,214e4430-8bbb-4aec-8f12-856dc0f99741
GB34JRQD36095476687719,709969.71,Business,449d415e-b0ad-4264-a675-86fde0f713ae
GB77GMVJ00992324811282,701740.96,Savings,f217aee6-cde8-4ecc-9944-5aa31e9932c2
GB20IOLA15502271990375,973084.42,Checking,cf29556a-d701-4991-8826-fcaff684539d
GB39XUHG13237129730066,810360.38,Business,666b7c9f-8847-450c-b2e5-170de71ad5cc
GB31IIUV36760482005849,382842.44,Savings,fbb08d11-c4b2-4355-8370-9748965cd72d
GB98PVZN97817725807601,174723.27,Checking,7c3629cc-3613-406d-84d3-a13e6b8d2c7a
GB40OREI08294452625389,431321.19,Business,7a44beb5-fb46-4ee9-b396-b6bf40ae69a1
GB65UVLF66087146466035,928548.85,Savings,3186969a-a637-44b3-95bc-84f332b3c451
GB45XYNG21255340815350,919198.09,Checking,b4acfa31-ec9c-4c12-9922-9f6c62b7085d
GB44LRCW35347722076999,962981.49,Business,3cddf328-1e8e-4f2b-af30-72860a25d7c2
GB27RLMN73255109545893,780733.32,Savings,679d659f-b1fa-402a-822d-17647abc6f29
GB22WWSG24992379001319,533482.76,Checking,e5230551-0a98-40a2-b7ab-7362a6848c1d
GB62MAWI83066328352071,761373.45,Business,e73ddd19-23f2-41bb-9f0f-a7aa44cc742d
GB37EWWP70138037017335,66866.69,Savings,fe75d3f9-5937-4784-ba0f-743531db1175
GB41EAXT83467495745137,857323.89,Checking,a6a5f06e-a443-4291-b5b3-0bfb5380c1e4
GB29SJDA40054278800517,527152.51,Business,2a91c7d5-b475-47ba-b285-48e8291b4af3
GB40RZDY24543017069759,904670.35,Savings,e94e7ea3-5a32-467f-86b9-887449856d24
GB61UWJA22464038909755,426362.66,Checking,d5b9bcdf-0190-4a53-9d8e-e31afeec1929
GB57EODD12711727286153,355481.25,Business,f8c72092-30a1-48c2-abc1-f37dbcedfcc5
GB50JBVT34827203065194,40645.43,Savings,64292415-76b1-4846-bf61-979551797efc
GB31EHMC68884930672507,285533.07,Checking,bccd31a6-e8a6-4e85-b54e-fcf9af19460d
GB98LPQV75274023580424,878448.63,Business,a3d4b97e-5900-46e9-989d-ec8906a1001d
GB49IPSS11205578780768,226244.77,Savings,f404c655-548c-4485-a0cc-cb99d17ea79b
GB05WWQJ52111933908847,925325.35,Checking,30f0aec4-f328-4b48-9ebc-5a406da69779
GB69PDJT46406353034389,425727.18,Business,481b8c1c-ec73-4500-960d-34e10f568e5e
GB96OJPF27580761487892,611294.79,Savings,a2fb4a04-6fd1-40aa-a6bf-266f236143f2
GB22GNFQ37882840873706,212048.23,Checking,16a4527e-7750-4473-bcb3-addc4ee1a477
GB18PMWS26694135864659,865134.11,Business,51e605d9-5a30-4012-983b-4b3c81a146d6
GB64EMAV75042233810355,665287.87,Savings,8cd64669-cc2a-4f06-a40a-ff9cdffa3df5
GB57UAIU26372567744620,715127.91,Checking,6dfbf3e6-8d1d-4527-affc-7f65e29634d0
GB79GMPO29391607394635,499569.86,Business,c563e3e9-f5be-4cf2-be38-94584e707542
GB34PDWL11792795607782,510140.86,Savings,9786773b-5a6d-46d4-ac70-9224a192e1d6
GB26LRJA63783257732822,555499.85,Checking,daa91694-16c0-455f-bd62-4843ab08fb74
GB87NPKO01599331408607,985328.65,Business,f44eccca-64eb-44aa-ac75-1acf32e38453
GB66JEIO67333543555900,879298.31,Savings,d5c54e7f-36b6-4e68-b1a6-aa81369e9e65
GB28NXPM79949775698543,846259.34,Checking,e356b987-0925-48ab-ad1d-c5b743140d81
GB53OXGC04600010833155,312378.6,Business,4e26ec9e-b996-4fdb-9b4a-e0b53c9e0762
GB32YKZD58868511477590,632361.52,Savings,f58de274-ac2e-44e8-b5b9-f71cb0c9ab50
GB09EYCT89382602067229,464632.85,Checking,398b5461-73d7-48af-a443-d68d0707cdbc
GB60QVHB84184620891134,944805.42,Business,a15f4407-3b57-4a53-a54d-4328b8a2f8ee
GB94HGAG12873282127323,193249.38,Savings,3114a633-476d-4f2e-9fb1-b659f88681c8
